% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.290
% Date:               Aug 28 2026, 18:55
% Dimension:          3
% Nodes:              10000
% Expressions:        3
% Description:        Bx, By, Bz
% Length unit:        mm
% x             y              z              mfnc.Bx (T)    mfnc.By (T)    mfnc.Bz (T)
83.000          -51.000        -20.000        -0.0010533     -0.0011878     -0.0037374
85.000          -51.000        -20.000        -8.8473E-4     -0.0012840     -0.0036633
87.000          -51.000        -20.000        -7.1772E-4     -0.0013602     -0.0035779
89.000          -51.000        -20.000        -5.5343E-4     -0.0014150     -0.0034802
91.000          -51.000        -20.000        -3.9677E-4     -0.0014512     -0.0033758
93.000          -51.000        -20.000        -2.4811E-4     -0.0014710     -0.0032618
95.000          -51.000        -20.000        -1.1033E-4     -0.0014742     -0.0031437
97.000          -51.000        -20.000        1.7162E-5      -0.0014639     -0.0030219
99.000          -51.000        -20.000        1.3127E-4      -0.0014431     -0.0028970
-99.000         -49.000        -20.000        2.1733E-4      8.9002E-4      -5.2395E-4
-97.000         -49.000        -20.000        2.0576E-4      9.2486E-4      -5.5233E-4
-95.000         -49.000        -20.000        1.9195E-4      9.5913E-4      -5.8193E-4
-93.000         -49.000        -20.000        1.7651E-4      9.9225E-4      -6.1466E-4
-91.000         -49.000        -20.000        1.5983E-4      0.0010253      -6.4764E-4
-89.000         -49.000        -20.000        1.4153E-4      0.0010568      -6.8310E-4
-87.000         -49.000        -20.000        1.2207E-4      0.0010861      -7.2202E-4
-85.000         -49.000        -20.000        1.0149E-4      0.0011140      -7.6166E-4
-83.000         -49.000        -20.000        8.0872E-5      0.0011397      -8.0405E-4
-81.000         -49.000        -20.000        6.0154E-5      0.0011620      -8.4871E-4
-79.000         -49.000        -20.000        3.9931E-5      0.0011827      -8.9361E-4
-77.000         -49.000        -20.000        2.1135E-5      0.0012008      -9.4216E-4
-75.000         -49.000        -20.000        4.3038E-6      0.0012158      -9.9004E-4
-73.000         -49.000        -20.000        -1.0169E-5     0.0012287      -0.0010386
-71.000         -49.000        -20.000        -2.1635E-5     0.0012402      -0.0010882
-69.000         -49.000        -20.000        -2.8943E-5     0.0012500      -0.0011375
-67.000         -49.000        -20.000        -3.3150E-5     0.0012594      -0.0011851
-65.000         -49.000        -20.000        -3.2648E-5     0.0012705      -0.0012325
-63.000         -49.000        -20.000        -2.8174E-5     0.0012823      -0.0012778
-61.000         -49.000        -20.000        -2.0229E-5     0.0012961      -0.0013213
-59.000         -49.000        -20.000        -9.2971E-6     0.0013148      -0.0013591
-57.000         -49.000        -20.000        4.1559E-6      0.0013374      -0.0013982
-55.000         -49.000        -20.000        1.8641E-5      0.0013647      -0.0014308
-53.000         -49.000        -20.000        3.2528E-5      0.0013985      -0.0014606
-51.000         -49.000        -20.000        4.6024E-5      0.0014391      -0.0014878
-49.000         -49.000        -20.000        5.5814E-5      0.0014847      -0.0015133
-47.000         -49.000        -20.000        6.1746E-5      0.0015363      -0.0015363
-45.000         -49.000        -20.000        6.1191E-5      0.0015933      -0.0015583
-43.000         -49.000        -20.000        5.4162E-5      0.0016544      -0.0015779
-41.000         -49.000        -20.000        3.8683E-5      0.0017184      -0.0015991
-39.000         -49.000        -20.000        1.4733E-5      0.0017849      -0.0016214
-37.000         -49.000        -20.000        -1.7751E-5     0.0018505      -0.0016433
-35.000         -49.000        -20.000        -6.0036E-5     0.0019147      -0.0016705
-33.000         -49.000        -20.000        -1.1153E-4     0.0019753      -0.0016991
-31.000         -49.000        -20.000        -1.7204E-4     0.0020310      -0.0017322
-29.000         -49.000        -20.000        -2.4078E-4     0.0020796      -0.0017701
-27.000         -49.000        -20.000        -3.1506E-4     0.0021189      -0.0018134
-25.000         -49.000        -20.000        -3.9488E-4     0.0021488      -0.0018571
-23.000         -49.000        -20.000        -4.7713E-4     0.0021672      -0.0019112
-21.000         -49.000        -20.000        -5.6230E-4     0.0021741      -0.0019673
-19.000         -49.000        -20.000        -6.4656E-4     0.0021685      -0.0020286
-17.000         -49.000        -20.000        -7.2831E-4     0.0021503      -0.0020956
-15.000         -49.000        -20.000        -8.0430E-4     0.0021201      -0.0021656
-13.000         -49.000        -20.000        -8.7413E-4     0.0020787      -0.0022359
-11.000         -49.000        -20.000        -9.3606E-4     0.0020277      -0.0023102
-9.0000         -49.000        -20.000        -9.8843E-4     0.0019673      -0.0023844
-7.0000         -49.000        -20.000        -0.0010296     0.0018999      -0.0024570
-5.0000         -49.000        -20.000        -0.0010579     0.0018272      -0.0025281
-3.0000         -49.000        -20.000        -0.0010750     0.0017516      -0.0025978
-1.0000         -49.000        -20.000        -0.0010786     0.0016754      -0.0026662
1.0000          -49.000        -20.000        -0.0010692     0.0015995      -0.0027242
3.0000          -49.000        -20.000        -0.0010496     0.0015286      -0.0027805
5.0000          -49.000        -20.000        -0.0010177     0.0014633      -0.0028318
7.0000          -49.000        -20.000        -9.7730E-4     0.0014055      -0.0028768
9.0000          -49.000        -20.000        -9.2767E-4     0.0013579      -0.0029135
11.000          -49.000        -20.000        -8.7032E-4     0.0013220      -0.0029446
13.000          -49.000        -20.000        -8.1061E-4     0.0012998      -0.0029682
15.000          -49.000        -20.000        -7.4960E-4     0.0012912      -0.0029843
17.000          -49.000        -20.000        -6.8996E-4     0.0012974      -0.0029929
19.000          -49.000        -20.000        -6.3390E-4     0.0013181      -0.0029989
21.000          -49.000        -20.000        -5.8331E-4     0.0013539      -0.0029991
23.000          -49.000        -20.000        -5.4310E-4     0.0014039      -0.0029952
25.000          -49.000        -20.000        -5.1574E-4     0.0014655      -0.0029903
27.000          -49.000        -20.000        -5.0244E-4     0.0015373      -0.0029830
29.000          -49.000        -20.000        -5.0666E-4     0.0016163      -0.0029776
31.000          -49.000        -20.000        -5.2734E-4     0.0017009      -0.0029732
33.000          -49.000        -20.000        -5.6815E-4     0.0017865      -0.0029702
35.000          -49.000        -20.000        -6.2878E-4     0.0018685      -0.0029762
37.000          -49.000        -20.000        -7.0825E-4     0.0019450      -0.0029875
39.000          -49.000        -20.000        -8.0838E-4     0.0020107      -0.0030055
41.000          -49.000        -20.000        -9.2542E-4     0.0020628      -0.0030348
43.000          -49.000        -20.000        -0.0010554     0.0020947      -0.0030725
45.000          -49.000        -20.000        -0.0011971     0.0021043      -0.0031226
47.000          -49.000        -20.000        -0.0013461     0.0020897      -0.0031851
49.000          -49.000        -20.000        -0.0015012     0.0020475      -0.0032567
51.000          -49.000        -20.000        -0.0016552     0.0019759      -0.0033320
53.000          -49.000        -20.000        -0.0017996     0.0018717      -0.0034246
55.000          -49.000        -20.000        -0.0019367     0.0017365      -0.0035221
57.000          -49.000        -20.000        -0.0020526     0.0015787      -0.0036175
59.000          -49.000        -20.000        -0.0021470     0.0013902      -0.0037192
61.000          -49.000        -20.000        -0.0022219     0.0011789      -0.0038223
63.000          -49.000        -20.000        -0.0022596     9.5374E-4      -0.0039221
65.000          -49.000        -20.000        -0.0022715     7.1068E-4      -0.0040032
67.000          -49.000        -20.000        -0.0022477     4.5752E-4      -0.0040900
69.000          -49.000        -20.000        -0.0021970     2.1125E-4      -0.0041496
71.000          -49.000        -20.000        -0.0021163     -3.6881E-5     -0.0041937
73.000          -49.000        -20.000        -0.0020024     -2.7790E-4     -0.0042273
75.000          -49.000        -20.000        -0.0018680     -4.9914E-4     -0.0042396
77.000          -49.000        -20.000        -0.0017142     -7.0494E-4     -0.0042277
79.000          -49.000        -20.000        -0.0015406     -8.9104E-4     -0.0041990
81.000          -49.000        -20.000        -0.0013571     -0.0010511     -0.0041516
83.000          -49.000        -20.000        -0.0011699     -0.0011889     -0.0040849
85.000          -49.000        -20.000        -9.7649E-4     -0.0013022     -0.0039981
87.000          -49.000        -20.000        -7.8523E-4     -0.0013900     -0.0039050
89.000          -49.000        -20.000        -6.0283E-4     -0.0014528     -0.0037877
91.000          -49.000        -20.000        -4.2674E-4     -0.0014954     -0.0036725
93.000          -49.000        -20.000        -2.6083E-4     -0.0015187     -0.0035433
95.000          -49.000        -20.000        -1.0753E-4     -0.0015231     -0.0034071
97.000          -49.000        -20.000        3.3470E-5      -0.0015126     -0.0032692
99.000          -49.000        -20.000        1.5992E-4      -0.0014900     -0.0031245
-99.000         -47.000        -20.000        2.5426E-4      9.4263E-4      -5.3498E-4
-97.000         -47.000        -20.000        2.4238E-4      9.8201E-4      -5.6370E-4
-95.000         -47.000        -20.000        2.2842E-4      0.0010216      -5.9545E-4
-93.000         -47.000        -20.000        2.1246E-4      0.0010600      -6.2967E-4
-91.000         -47.000        -20.000        1.9414E-4      0.0010974      -6.6511E-4
-89.000         -47.000        -20.000        1.7429E-4      0.0011346      -7.0445E-4
-87.000         -47.000        -20.000        1.5349E-4      0.0011691      -7.4584E-4
-85.000         -47.000        -20.000        1.3012E-4      0.0012008      -7.8901E-4
-83.000         -47.000        -20.000        1.0701E-4      0.0012314      -8.3577E-4
-81.000         -47.000        -20.000        8.3711E-5      0.0012583      -8.8406E-4
-79.000         -47.000        -20.000        6.0374E-5      0.0012817      -9.3460E-4
-77.000         -47.000        -20.000        3.9044E-5      0.0013023      -9.8475E-4
-75.000         -47.000        -20.000        1.9220E-5      0.0013193      -0.0010412
-73.000         -47.000        -20.000        2.2443E-6      0.0013338      -0.0010961
-71.000         -47.000        -20.000        -1.1269E-5     0.0013453      -0.0011508
-69.000         -47.000        -20.000        -1.9305E-5     0.0013555      -0.0012054
-67.000         -47.000        -20.000        -2.3633E-5     0.0013648      -0.0012602
-65.000         -47.000        -20.000        -2.2100E-5     0.0013741      -0.0013100
-63.000         -47.000        -20.000        -1.5408E-5     0.0013851      -0.0013623
-61.000         -47.000        -20.000        -4.5783E-6     0.0013992      -0.0014098
-59.000         -47.000        -20.000        1.0646E-5      0.0014167      -0.0014533
-57.000         -47.000        -20.000        2.9521E-5      0.0014402      -0.0014924
-55.000         -47.000        -20.000        5.0320E-5      0.0014695      -0.0015276
-53.000         -47.000        -20.000        7.0910E-5      0.0015056      -0.0015604
-51.000         -47.000        -20.000        9.1220E-5      0.0015499      -0.0015855
-49.000         -47.000        -20.000        1.0797E-4      0.0016021      -0.0016126
-47.000         -47.000        -20.000        1.1961E-4      0.0016611      -0.0016345
-45.000         -47.000        -20.000        1.2502E-4      0.0017267      -0.0016531
-43.000         -47.000        -20.000        1.2277E-4      0.0017983      -0.0016706
-41.000         -47.000        -20.000        1.1005E-4      0.0018744      -0.0016881
-39.000         -47.000        -20.000        8.7601E-5      0.0019522      -0.0017090
-37.000         -47.000        -20.000        5.4519E-5      0.0020322      -0.0017287
-35.000         -47.000        -20.000        9.2645E-6      0.0021099      -0.0017541
-33.000         -47.000        -20.000        -4.7055E-5     0.0021846      -0.0017819
-31.000         -47.000        -20.000        -1.1475E-4     0.0022535      -0.0018130
-29.000         -47.000        -20.000        -1.9036E-4     0.0023137      -0.0018495
