% Magnetic field reconstruction point table
% Method: Smoothing Thin Plate Spline
% Grid size: 100 x 100 (rows=y, columns=x)
% Length unit: mm
% Magnetic field unit: T
% z plane: -20 mm
% Data order: y-major rows, x increasing within each row
% Columns use tab separators
% x(mm)	y(mm)	z(mm)	Bx(T)	By(T)	Bz(T)
-75	-95	-20	-0.000124614897454	0.000347209747236	-0.000372401880396
-73	-95	-20	-0.000134246469218	0.000348108912302	-0.000382156568605
-71	-95	-20	-0.000143471955429	0.000348956415263	-0.000391646463125
-69	-95	-20	-0.000152380755869	0.000349742265905	-0.000401018830499
-67	-95	-20	-0.000161040384861	0.000350457625164	-0.000410369427825
-65	-95	-20	-0.000169506225188	0.000351088681056	-0.000419752394182
-63	-95	-20	-0.000177828698531	0.000351613549103	-0.000429186744453
-61	-95	-20	-0.000186056398519	0.000352003383488	-0.00043865718703
-59	-95	-20	-0.000194237325425	0.000352227401795	-0.000448110206657
-57	-95	-20	-0.000202419376555	0.000352260511363	-0.000457447636049
-55	-95	-20	-0.00021064856729	0.000352087686861	-0.000466541259107
-53	-95	-20	-0.000218959325341	0.000351691560787	-0.000475333181197
-51	-95	-20	-0.00022736530814	0.000351037131756	-0.000483931610896
-49	-95	-20	-0.000235868220677	0.000350086045245	-0.000492512704381
-47	-95	-20	-0.000244467244552	0.000348808293194	-0.000501217879157
-45	-95	-20	-0.000253160760687	0.000347177744556	-0.000510137040353
-43	-95	-20	-0.000261946293227	0.000345165376443	-0.000519313136897
-41	-95	-20	-0.000270820819246	0.000342736358255	-0.000528744772899
-39	-95	-20	-0.000279781652648	0.000339852458137	-0.000538385106684
-37	-95	-20	-0.000288828027048	0.000336479896318	-0.000548136729196
-35	-95	-20	-0.000297963106732	0.000332600922926	-0.000557844346474
-33	-95	-20	-0.000307191659785	0.00032821909655	-0.000567314296464
-31	-95	-20	-0.000316500103966	0.000323334036683	-0.000576441870586
-29	-95	-20	-0.0003258374907	0.00031791253065	-0.000585332721692
-27	-95	-20	-0.000335136336534	0.000311916908453	-0.000594180407001
-25	-95	-20	-0.000344334368787	0.000305330023283	-0.000603137953771
-23	-95	-20	-0.000353378599543	0.000298150251893	-0.000612297097959
-21	-95	-20	-0.000362225007027	0.000290381111169	-0.000621694129704
-19	-95	-20	-0.000370838604649	0.000282025961015	-0.000631313124613
-17	-95	-20	-0.000379194234222	0.000273089988755	-0.00064108431563
-15	-95	-20	-0.000387278085638	0.000263589660683	-0.000650877195311
-13	-95	-20	-0.000395089591503	0.000253567242665	-0.000660490666275
-11	-95	-20	-0.000402638756476	0.000243096060406	-0.000669676756695
-9	-95	-20	-0.000409925218013	0.000232241706	-0.000678299612644
-7	-95	-20	-0.000416918142383	0.000221017958332	-0.000686487375878
-5	-95	-20	-0.000423577013519	0.000209425189325	-0.000694478695277
-3	-95	-20	-0.000429873220275	0.0001974840273	-0.000702462087312
-1	-95	-20	-0.000435793317246	0.000185226089023	-0.000710550505444
1	-95	-20	-0.000441337674244	0.00017267720529	-0.000718789359023
3	-95	-20	-0.000446519519167	0.00015984812331	-0.000727161318723
5	-95	-20	-0.000451364866862	0.000146735649435	-0.000735585169173
7	-95	-20	-0.00045591354285	0.00013333426911	-0.000743908302604
9	-95	-20	-0.000460220835741	0.000119655096359	-0.00075189566273
11	-95	-20	-0.000464351743665	0.000105735732162	-0.000759259584315
13	-95	-20	-0.000468345463658	9.16022105651e-05	-0.000765854558277
15	-95	-20	-0.000472181187992	7.72242148533e-05	-0.000771862478715
17	-95	-20	-0.000475810464954	6.25583929065e-05	-0.000777603560157
19	-95	-20	-0.000479191035049	4.75850834888e-05	-0.000783337804151
21	-95	-20	-0.000482291236064	3.22974147891e-05	-0.000789231511089
23	-95	-20	-0.000485087475181	1.66817268254e-05	-0.000795364807367
25	-95	-20	-0.000487562967943	7.05795652894e-07	-0.000801735600719
27	-95	-20	-0.00048970846347	-1.56821396024e-05	-0.000808256701551
29	-95	-20	-0.000491525132527	-3.25440599005e-05	-0.000814745668515
31	-95	-20	-0.000493028844946	-4.99354828474e-05	-0.000820910812901
33	-95	-20	-0.00049424396602	-6.7888996586e-05	-0.000826386381145
35	-95	-20	-0.000495153694281	-8.64118252041e-05	-0.000830964518157
37	-95	-20	-0.000495653054363	-0.000105491235094	-0.000834817332114
39	-95	-20	-0.000495601149739	-0.000125086419458	-0.000838276095736
41	-95	-20	-0.000494876046072	-0.000145128643094	-0.000841600016072
43	-95	-20	-0.000493386152772	-0.000165536223024	-0.000844940646457
45	-95	-20	-0.000491071082684	-0.000186230880879	-0.000848353598348
47	-95	-20	-0.00048790392149	-0.000207148275409	-0.000851803625516
49	-95	-20	-0.000483895871129	-0.000228240421517	-0.000855158587747
51	-95	-20	-0.000479103431338	-0.000249470465182	-0.000858171800107
53	-95	-20	-0.000473636905496	-0.00027080183882	-0.000860457677553
55	-95	-20	-0.000467653693598	-0.000292178292075	-0.000861524465804
57	-95	-20	-0.000461290870728	-0.000313478040694	-0.000861038917381
59	-95	-20	-0.000454599594725	-0.000334478492452	-0.000859083964767
61	-95	-20	-0.000447613120969	-0.000354899418876	-0.000855904945944
63	-95	-20	-0.000440416782901	-0.000374456325643	-0.000851648228645
65	-95	-20	-0.000433157807818	-0.000392887094441	-0.000846330434
67	-95	-20	-0.000426041655575	-0.000409967962126	-0.00083986220543
69	-95	-20	-0.000419334404339	-0.000425521186884	-0.000832060428871
71	-95	-20	-0.000413379028584	-0.000439410355805	-0.000822639371952
73	-95	-20	-0.000408636346666	-0.000451519919585	-0.000811173867537
75	-95	-20	-0.000405741495781	-0.000461723360991	-0.000797044652966
77	-95	-20	-0.000405368830023	-0.000469896342401	-0.000779551041091
79	-95	-20	-0.000407326016079	-0.000476125363193	-0.000758706197992
81	-95	-20	-0.000409683545879	-0.000480916355882	-0.000735999242076
83	-95	-20	-0.000409631719116	-0.000484983593827	-0.000713621331476
85	-95	-20	-0.000404372407685	-0.000489038525717	-0.000693659803323
87	-95	-20	-0.000391238216965	-0.000493774258683	-0.000677977617031
89	-95	-20	-0.000367615628317	-0.000499895703543	-0.000668264884718
91	-95	-20	-0.000330873162873	-0.000508140374997	-0.000666080606372
93	-95	-20	-0.000278290744016	-0.000519288230999	-0.000672880099184
95	-95	-20	-0.000206958462433	-0.000534168368016	-0.000690042953633
97	-95	-20	-0.00011365317697	-0.000553663681507	-0.000718904195296
99	-95	-20	4.94905712347e-06	-0.0005786375532	-0.000760713423584
-99	-93	-20	-8.32681279262e-05	0.000318673725905	-0.000303285368528
-97	-93	-20	-6.76780695393e-05	0.00032748993712	-0.000300580923918
-95	-93	-20	-5.76676604079e-05	0.000334928928395	-0.000300413775987
-93	-93	-20	-5.25889773519e-05	0.000341120413339	-0.000302627246804
-91	-93	-20	-5.17154159291e-05	0.000346219019034	-0.000307018439762
-89	-93	-20	-5.43464995157e-05	0.000350376255952	-0.000313346046711
-87	-93	-20	-5.98264722716e-05	0.000353733082365	-0.000321334136889
-85	-93	-20	-6.75366215143e-05	0.000356420035866	-0.000330674117855
-83	-93	-20	-7.68847825095e-05	0.000358560001786	-0.000341026085397
-81	-93	-20	-8.72988466766e-05	0.000360272098589	-0.000352021921078
-79	-93	-20	-9.82326409503e-05	0.000361674115975	-0.000363279111877
-77	-93	-20	-0.000109204596038	0.000362877168984	-0.000374447967848
-75	-93	-20	-0.000119878000075	0.000363968526979	-0.000385302149761
-73	-93	-20	-0.000130110600769	0.000364998939227	-0.000395794613586
-71	-93	-20	-0.000139901166747	0.000365991922233	-0.000406000888259
-69	-93	-20	-0.000149304976906	0.000366957987396	-0.000416027758724
